118.5882	0.0512	0.2000	14731.0605
87.3064	0.0501	0.2000	7752.2639
113.5455	0.0501	0.2000	13470.5222
110.4003	0.0491	0.2000	12713.9497
148.2245	0.0500	0.2000	23365.5737
103.0551	0.0492	0.2000	11006.8518
116.4632	0.0503	0.2000	14199.0895
111.3581	0.0503	0.2000	12931.2860
93.2721	0.0493	0.2000	8921.8379
118.0710	0.0508	0.2000	14603.3091
122.4641	0.0500	0.2000	15768.4533
118.6982	0.0506	0.2000	14767.4703
106.0622	0.0492	0.2000	11690.5182
91.6856	0.0512	0.2000	8589.0922
134.0465	0.0508	0.2000	18996.0550
113.2323	0.0495	0.2000	13399.4962
83.7207	0.0498	0.2000	7094.2599
159.2836	0.0507	0.2000	27022.5212
85.2693	0.0493	0.2000	7379.5423
107.1831	0.0495	0.2000	11947.3975
90.2409	0.0510	0.2000	8307.3159
132.6335	0.0495	0.2000	18608.3796
106.0500	0.0498	0.2000	11681.1483
115.6257	0.0507	0.2000	13981.3332
116.3097	0.0516	0.2000	14142.8042
99.8429	0.0497	0.2000	10293.5791
118.0529	0.0501	0.2000	14608.7097
73.3940	0.0508	0.2000	5352.3881
118.0918	0.0492	0.2000	14630.7200
97.7495	0.0495	0.2000	9846.9886
108.9874	0.0492	0.2000	12375.9208
155.6474	0.0497	0.2000	25815.2496
100.6191	0.0492	0.2000	10467.6624
105.5989	0.0499	0.2000	11576.0344
128.2468	0.0502	0.2000	17347.6520
89.0593	0.0514	0.2000	8075.7615
74.4540	0.0491	0.2000	5528.0410
91.4913	0.0491	0.2000	8567.9822
91.3865	0.0499	0.2000	8540.2388
113.9509	0.0500	0.2000	13571.7663
110.0250	0.0513	0.2000	12598.1913
151.6346	0.0485	0.2000	24510.6247
100.7386	0.0490	0.2000	10495.1709
85.7518	0.0519	0.2000	7450.2819
78.0628	0.0495	0.2000	6114.3895
120.0725	0.0496	0.2000	15139.6528
88.2925	0.0481	0.2000	7954.2062
100.0054	0.0498	0.2000	10327.9284
107.3882	0.0510	0.2000	11977.8842
104.3132	0.0485	0.2000	11297.5162
134.8330	0.0500	0.2000	19241.3271
107.3047	0.0496	0.2000	11974.6482
108.9569	0.0509	0.2000	12348.1974
57.8247	0.0504	0.2000	3196.2386
86.1843	0.0507	0.2000	7538.6291
78.3790	0.0496	0.2000	6166.6291
71.2690	0.0504	0.2000	5027.2799
117.4627	0.0508	0.2000	14446.4547
101.0465	0.0487	0.2000	10566.0456
88.2528	0.0483	0.2000	7945.0461
99.8910	0.0484	0.2000	10316.0960
108.9158	0.0516	0.2000	12330.2928
81.8398	0.0495	0.2000	6761.8512
106.1148	0.0486	0.2000	11709.7824
72.2371	0.0501	0.2000	5176.3012
75.3153	0.0502	0.2000	5660.2061
140.6877	0.0512	0.2000	20975.3228
103.9139	0.0517	0.2000	11172.5592
108.4948	0.0515	0.2000	12231.6697
158.2788	0.0497	0.2000	26703.9432
84.3475	0.0505	0.2000	7202.6923
86.3929	0.0508	0.2000	7576.3305
43.5971	0.0491	0.2000	1709.5366
77.4278	0.0497	0.2000	6007.8093
116.7890	0.0496	0.2000	14291.8656
93.5249	0.0498	0.2000	8968.9970
108.0237	0.0481	0.2000	12160.2567
109.6700	0.0503	0.2000	12524.5168
111.6378	0.0504	0.2000	12998.2892
92.6626	0.0485	0.2000	8806.0950
112.5771	0.0507	0.2000	13224.0041
86.1571	0.0490	0.2000	7545.4405
140.5772	0.0504	0.2000	20958.3071
104.6548	0.0522	0.2000	11335.3004
105.2210	0.0500	0.2000	11488.4739
110.6159	0.0510	0.2000	12743.6846
85.8760	0.0496	0.2000	7489.4283
103.5949	0.0500	0.2000	11119.3384
87.3579	0.0488	0.2000	7771.4443
109.8316	0.0483	0.2000	12587.7661
70.7341	0.0506	0.2000	4945.3930
103.8310	0.0499	0.2000	11173.5455
118.6409	0.0516	0.2000	14738.6621
77.2582	0.0506	0.2000	5974.3939
143.7457	0.0494	0.2000	21959.2060
112.4870	0.0503	0.2000	13206.3262
70.6058	0.0503	0.2000	4927.8269
87.8267	0.0478	0.2000	7868.1301
93.8948	0.0494	0.2000	9046.8152
87.5266	0.0508	0.2000	7788.7214
83.7366	0.0491	0.2000	7101.9914
53.5442	0.0482	0.2000	2705.5529
122.9596	0.0497	0.2000	15904.8067
72.0244	0.0497	0.2000	5145.6205
91.3341	0.0507	0.2000	8523.4767
118.1484	0.0502	0.2000	14631.5014
135.8256	0.0497	0.2000	19540.6358
99.6093	0.0505	0.2000	10235.2079
98.7140	0.0495	0.2000	10051.9793
128.0715	0.0511	0.2000	17283.1967
94.5589	0.0526	0.2000	9154.7428
77.7013	0.0487	0.2000	6058.5945
90.0528	0.0503	0.2000	8276.2807
116.5106	0.0517	0.2000	14192.1725
90.2113	0.0481	0.2000	8324.3366
82.6375	0.0496	0.2000	6902.0279
133.8852	0.0501	0.2000	18961.2923
128.6695	0.0489	0.2000	17488.3246
66.4590	0.0510	0.2000	4322.1892
119.6160	0.0501	0.2000	15014.3653
112.3727	0.0495	0.2000	13188.2071
107.5467	0.0502	0.2000	12024.0278
101.8222	0.0508	0.2000	10715.2084
134.4896	0.0486	0.2000	19166.2751
121.5221	0.0493	0.2000	15526.9545
96.5007	0.0516	0.2000	9564.3128
108.7542	0.0496	0.2000	12315.0433
126.6627	0.0496	0.2000	16915.9689
97.7642	0.0516	0.2000	9830.1888
108.5520	0.0492	0.2000	12272.8316
112.7032	0.0498	0.2000	13266.1201
111.1474	0.0513	0.2000	12868.3650
77.2466	0.0512	0.2000	5969.3687
127.0092	0.0493	0.2000	17017.6637
66.8330	0.0504	0.2000	4377.6456
84.3914	0.0517	0.2000	7202.4708
85.5179	0.0491	0.2000	7426.7981
91.7189	0.0497	0.2000	8607.7984
89.0945	0.0491	0.2000	8100.0333
86.9797	0.0494	0.2000	7696.2194
76.7724	0.0489	0.2000	5904.2244
58.8646	0.0494	0.2000	3326.2489
86.2455	0.0498	0.2000	7556.2501
90.0644	0.0499	0.2000	8281.5112
95.5373	0.0494	0.2000	9384.1821
98.7134	0.0486	0.2000	10060.2977
94.3690	0.0497	0.2000	9141.5169
90.2140	0.0494	0.2000	8314.3834
124.2882	0.0516	0.2000	16234.4837
148.9944	0.0499	0.2000	23616.6927
77.8615	0.0497	0.2000	6079.6672
121.1544	0.0485	0.2000	15441.8827
111.3970	0.0502	0.2000	12942.2733
80.2279	0.0518	0.2000	6467.6923
90.5614	0.0502	0.2000	8376.0677
91.4555	0.0484	0.2000	8566.0142
78.4644	0.0504	0.2000	6176.6749
122.9548	0.0480	0.2000	15928.9953
96.6130	0.0498	0.2000	9604.1141
88.0024	0.0502	0.2000	7882.9990
112.8402	0.0502	0.2000	13295.0475
117.7962	0.0504	0.2000	14538.6701
119.9881	0.0506	0.2000	15103.8508
91.3151	0.0496	0.2000	8528.8982
107.2832	0.0494	0.2000	11971.7713
116.6463	0.0498	0.2000	14252.1590
105.9330	0.0491	0.2000	11661.7051
115.0663	0.0501	0.2000	13848.5451
122.7047	0.0492	0.2000	15843.7825
77.3614	0.0508	0.2000	5990.5828
73.0634	0.0496	0.2000	5306.5705
97.1848	0.0512	0.2000	9711.0860
82.2190	0.0492	0.2000	6830.5617
77.4614	0.0495	0.2000	6014.0759
84.2520	0.0500	0.2000	7189.1109
54.0449	0.0500	0.2000	2756.7928
99.2440	0.0493	0.2000	10167.5280
85.9680	0.0512	0.2000	7494.8097
83.9539	0.0496	0.2000	7137.8839
110.4824	0.0487	0.2000	12738.8076
95.8762	0.0489	0.2000	9458.7740
127.8929	0.0505	0.2000	17244.1055
109.1424	0.0534	0.2000	12363.1817
104.3894	0.0499	0.2000	11299.9337
72.2101	0.0494	0.2000	5175.8120
89.3057	0.0504	0.2000	8130.9644
142.2548	0.0487	0.2000	21509.6735
158.5855	0.0503	0.2000	26793.1716
99.1720	0.0483	0.2000	10162.2970
101.4979	0.0518	0.2000	10633.5769
51.7765	0.0482	0.2000	2512.1748
104.1504	0.0495	0.2000	11249.6486
88.4214	0.0503	0.2000	7961.7644
91.6516	0.0500	0.2000	8592.0861
85.2180	0.0508	0.2000	7359.7336
109.8170	0.0496	0.2000	12568.9349
119.8951	0.0510	0.2000	15073.3534
110.8256	0.0488	0.2000	12820.7723
78.2743	0.0523	0.2000	6133.1703
87.8308	0.0506	0.2000	7847.9615
91.3187	0.0487	0.2000	8536.8577
90.5905	0.0499	0.2000	8384.2832
119.7804	0.0498	0.2000	15061.3597
95.7432	0.0489	0.2000	9431.5416
120.8632	0.0502	0.2000	15340.1052
101.8994	0.0497	0.2000	10744.0644
97.7319	0.0500	0.2000	9838.0045
111.9622	0.0521	0.2000	13055.5368
129.3385	0.0492	0.2000	17670.8093
91.6998	0.0505	0.2000	8597.4117
124.8683	0.0516	0.2000	16391.1965
112.6625	0.0496	0.2000	13258.4756
117.9078	0.0515	0.2000	14551.5766
102.7581	0.0502	0.2000	10928.9674
111.1788	0.0499	0.2000	12892.6763
113.7366	0.0496	0.2000	13524.2893
111.0124	0.0505	0.2000	12845.2445
97.1598	0.0513	0.2000	9705.1254
93.1787	0.0491	0.2000	8904.6740
91.2672	0.0508	0.2000	8509.7392
72.9171	0.0517	0.2000	5273.6827
88.1634	0.0496	0.2000	7917.9659
110.2563	0.0505	0.2000	12662.6745
79.1455	0.0509	0.2000	6288.5007
93.6355	0.0501	0.2000	8988.9540
92.7008	0.0500	0.2000	8800.9971
87.7190	0.0497	0.2000	7833.0004
76.8918	0.0516	0.2000	5908.6912
104.3643	0.0509	0.2000	11282.9586
96.7625	0.0509	0.2000	9625.3654
104.7679	0.0510	0.2000	11374.1649
129.1319	0.0493	0.2000	17611.7639
84.1321	0.0519	0.2000	7154.6430
80.2881	0.0514	0.2000	6479.9476
51.9512	0.0501	0.2000	2526.2068
81.5210	0.0499	0.2000	6703.1808
55.0919	0.0503	0.2000	2874.6663
105.5621	0.0500	0.2000	11566.4000
100.7938	0.0481	0.2000	10516.8025
114.3531	0.0499	0.2000	13673.0327
133.3272	0.0515	0.2000	18774.0750
113.7419	0.0493	0.2000	13529.1990
105.8658	0.0497	0.2000	11640.1220
115.5357	0.0504	0.2000	13963.2163
57.3978	0.0471	0.2000	3154.8426
105.9579	0.0492	0.2000	11666.8618
99.7505	0.0480	0.2000	10290.3988
120.2121	0.0497	0.2000	15175.4720
127.5303	0.0505	0.2000	17142.7644
122.6607	0.0509	0.2000	15806.7960
96.0223	0.0503	0.2000	9476.9184
90.4584	0.0499	0.2000	8358.4382
80.9172	0.0511	0.2000	6590.9684
96.6155	0.0510	0.2000	9593.9370
79.5875	0.0483	0.2000	6379.4028
107.0392	0.0476	0.2000	11935.2063
74.1428	0.0492	0.2000	5478.2046
69.0102	0.0510	0.2000	4688.0085
98.3605	0.0515	0.2000	9957.8047
94.9585	0.0483	0.2000	9274.1959
89.3351	0.0500	0.2000	8139.1533
104.3216	0.0498	0.2000	11285.9315
107.3358	0.0505	0.2000	11972.0014
63.5171	0.0481	0.2000	3929.9299
66.8604	0.0506	0.2000	4380.5054
75.8056	0.0512	0.2000	5733.6907
76.7043	0.0515	0.2000	5878.2476
66.5377	0.0497	0.2000	4338.9382
116.1884	0.0494	0.2000	14141.3324
104.3710	0.0509	0.2000	11285.3757
70.7852	0.0495	0.2000	4958.3644
73.1323	0.0503	0.2000	5313.7646
81.4741	0.0484	0.2000	6704.8658
114.0123	0.0493	0.2000	13596.6624
141.0231	0.0515	0.2000	21072.2826
104.5250	0.0507	0.2000	11321.5871
93.1593	0.0502	0.2000	8891.1324
105.6641	0.0513	0.2000	11575.5067
86.7988	0.0497	0.2000	7659.7977
90.7102	0.0509	0.2000	8399.2139
105.2721	0.0515	0.2000	11483.5093
115.0786	0.0518	0.2000	13829.7404
101.5628	0.0488	0.2000	10678.3099
126.5237	0.0510	0.2000	16855.1055
118.5985	0.0494	0.2000	14759.3300
88.2286	0.0495	0.2000	7931.3540
95.8270	0.0493	0.2000	9444.6732
71.2281	0.0489	0.2000	5028.1943
77.6185	0.0504	0.2000	6035.4083
117.5350	0.0507	0.2000	14467.3113
89.1985	0.0495	0.2000	8117.2864
79.6632	0.0510	0.2000	6375.4592
88.2624	0.0496	0.2000	7937.2727
98.9888	0.0501	0.2000	10104.7528
114.5252	0.0501	0.2000	13713.8397
125.3828	0.0503	0.2000	16553.3514
73.4174	0.0493	0.2000	5363.6167
112.2210	0.0506	0.2000	13137.2339
98.4400	0.0496	0.2000	9992.3311
119.7020	0.0507	0.2000	15027.3551
112.0543	0.0506	0.2000	13097.1561
89.4493	0.0512	0.2000	8152.4979
54.5362	0.0504	0.2000	2811.2155
75.1973	0.0504	0.2000	5639.7626
131.3023	0.0512	0.2000	18195.7169
115.8671	0.0480	0.2000	14078.2718
111.9433	0.0488	0.2000	13092.6739
100.8835	0.0507	0.2000	10510.3446
89.3639	0.0507	0.2000	8139.2237
118.2864	0.0507	0.2000	14660.2793
60.4892	0.0514	0.2000	3523.0830
73.1728	0.0498	0.2000	5322.6707
67.1672	0.0499	0.2000	4426.9863
137.1621	0.0493	0.2000	19946.1067
103.7657	0.0510	0.2000	11146.5314
123.2567	0.0500	0.2000	15980.6793
74.4432	0.0503	0.2000	5519.9643
112.2911	0.0494	0.2000	13169.7598
113.8184	0.0495	0.2000	13545.3951
101.2238	0.0496	0.2000	10596.1079
122.4775	0.0483	0.2000	15796.5803
98.3331	0.0497	0.2000	9968.8285
96.5772	0.0491	0.2000	9602.8299
109.4998	0.0484	0.2000	12506.8089
112.7518	0.0508	0.2000	13265.5114
117.3801	0.0496	0.2000	14442.0887
86.3180	0.0508	0.2000	7562.3830
90.1875	0.0490	0.2000	8312.1249
106.8858	0.0486	0.2000	11888.0384
95.5204	0.0493	0.2000	9381.5643
100.5641	0.0500	0.2000	10447.5890
100.0387	0.0501	0.2000	10331.4836
59.4289	0.0506	0.2000	3392.2456
79.4289	0.0498	0.2000	6343.0040
102.3159	0.0491	0.2000	10842.2198
100.6280	0.0499	0.2000	10462.4395
141.2393	0.0522	0.2000	21124.1138
59.6817	0.0498	0.2000	3426.4509
83.8766	0.0501	0.2000	7120.5805
131.3217	0.0494	0.2000	18231.9081
102.8627	0.0505	0.2000	10950.2179
94.1956	0.0496	0.2000	9106.2600
110.2822	0.0495	0.2000	12681.8631
110.0573	0.0495	0.2000	12627.8323
113.7680	0.0497	0.2000	13529.8805
124.8439	0.0483	0.2000	16436.1474
101.9150	0.0495	0.2000	10748.7855
83.3098	0.0494	0.2000	7023.5216
127.5836	0.0503	0.2000	17161.1381
101.0792	0.0500	0.2000	10559.5965
84.0322	0.0516	0.2000	7138.5987
119.2458	0.0490	0.2000	14933.2780
81.4793	0.0520	0.2000	6682.5219
100.3555	0.0492	0.2000	10409.8398
84.3469	0.0502	0.2000	7204.8258
95.6321	0.0503	0.2000	9395.3208
101.6549	0.0508	0.2000	10678.6122
100.5340	0.0514	0.2000	10426.5000
108.3342	0.0513	0.2000	12196.4642
104.6885	0.0511	0.2000	11355.3568
99.1494	0.0498	0.2000	10142.6072
120.8356	0.0491	0.2000	15347.9051
87.3390	0.0487	0.2000	7769.0412
92.1689	0.0503	0.2000	8692.1864
119.2449	0.0511	0.2000	14902.0812
87.6556	0.0488	0.2000	7828.0783
95.6647	0.0494	0.2000	9410.2887
106.5410	0.0480	0.2000	11814.6463
94.0822	0.0495	0.2000	9084.0632
96.3798	0.0489	0.2000	9563.9251
105.4177	0.0501	0.2000	11532.4926
97.4105	0.0487	0.2000	9782.4079
87.3665	0.0488	0.2000	7773.0343
75.8391	0.0503	0.2000	5744.2690
120.6125	0.0503	0.2000	15271.9503
103.5639	0.0510	0.2000	11101.4149
91.0244	0.0505	0.2000	8464.4246
138.7001	0.0483	0.2000	20427.4073
62.6275	0.0512	0.2000	3800.1303
106.6445	0.0506	0.2000	11809.7618
97.5664	0.0480	0.2000	9821.5699
102.7792	0.0501	0.2000	10934.7358
103.4876	0.0507	0.2000	11087.6218
82.1031	0.0508	0.2000	6800.1665
84.5572	0.0496	0.2000	7247.4884
108.3334	0.0499	0.2000	12212.0465
112.5660	0.0514	0.2000	13211.5487
113.7280	0.0497	0.2000	13520.3426
98.3238	0.0509	0.2000	9955.6609
135.8825	0.0509	0.2000	19535.1316
97.3447	0.0502	0.2000	9754.7531
71.4087	0.0488	0.2000	5056.1594
68.2252	0.0493	0.2000	4581.5017
99.6103	0.0494	0.2000	10246.1066
65.1036	0.0518	0.2000	4130.9505
89.6393	0.0528	0.2000	8176.4450
85.6810	0.0497	0.2000	7452.8402
76.1548	0.0508	0.2000	5792.3119
131.8063	0.0506	0.2000	18349.9766
138.4265	0.0492	0.2000	20327.4762
84.1120	0.0513	0.2000	7154.8060
105.9883	0.0486	0.2000	11679.6903
91.5994	0.0509	0.2000	8574.3878
135.7303	0.0501	0.2000	19505.3583
108.4775	0.0492	0.2000	12254.9362
84.8962	0.0497	0.2000	7308.5196
99.0200	0.0491	0.2000	10121.9244
86.3816	0.0483	0.2000	7592.5107
77.8505	0.0502	0.2000	6074.9811
95.8756	0.0494	0.2000	9453.7664
93.3616	0.0496	0.2000	8937.2031
86.1650	0.0495	0.2000	7543.6915
119.3551	0.0503	0.2000	14942.8032
87.5458	0.0503	0.2000	7795.9535
85.2029	0.0505	0.2000	7358.7561
95.6406	0.0491	0.2000	9408.1766
97.8801	0.0481	0.2000	9887.3548
110.5555	0.0509	0.2000	12730.2087
120.4886	0.0497	0.2000	15248.1909
111.1894	0.0503	0.2000	12890.2691
93.8978	0.0495	0.2000	9047.2568
115.1951	0.0506	0.2000	13874.0570
111.2683	0.0516	0.2000	12893.6921
75.5472	0.0494	0.2000	5701.9875
77.4328	0.0493	0.2000	6010.9462
99.7883	0.0503	0.2000	10275.7588
104.6193	0.0516	0.2000	11334.1234
85.5861	0.0500	0.2000	7432.7368
104.3126	0.0502	0.2000	11278.7676
89.4679	0.0509	0.2000	8158.2313
71.8807	0.0497	0.2000	5123.8172
133.0966	0.0487	0.2000	18757.7685
96.9819	0.0510	0.2000	9670.7096
114.8399	0.0489	0.2000	13808.3640
114.0158	0.0499	0.2000	13589.1442
86.5593	0.0503	0.2000	7610.9221
75.7881	0.0507	0.2000	5733.5463
81.4197	0.0516	0.2000	6675.1050
89.2915	0.0501	0.2000	8130.6258
94.4581	0.0486	0.2000	9169.1263
98.8545	0.0499	0.2000	10078.0023
88.0547	0.0515	0.2000	7883.1670
100.7162	0.0507	0.2000	10473.2110
83.3587	0.0504	0.2000	7025.5857
130.2087	0.0489	0.2000	17923.2662
88.2337	0.0500	0.2000	7928.6910
53.1056	0.0513	0.2000	2648.9807
118.0840	0.0510	0.2000	14603.4058
86.7258	0.0499	0.2000	7645.3391
122.6361	0.0494	0.2000	15823.3548
93.5374	0.0507	0.2000	8963.2894
109.1286	0.0498	0.2000	12402.5704
100.8953	0.0507	0.2000	10512.9050
95.3817	0.0501	0.2000	9345.5315
81.6003	0.0496	0.2000	6719.3940
107.8228	0.0506	0.2000	12084.0985
83.8205	0.0480	0.2000	7124.4658
98.9901	0.0498	0.2000	10108.5926
81.8750	0.0510	0.2000	6758.4243
112.9303	0.0479	0.2000	13346.3577
73.4056	0.0509	0.2000	5353.8483
73.6548	0.0491	0.2000	5401.7736
73.4556	0.0494	0.2000	5369.1866
81.4308	0.0506	0.2000	6683.2674
59.6876	0.0514	0.2000	3422.0837
104.0863	0.0493	0.2000	11237.3450
78.9724	0.0484	0.2000	6274.2326
103.9770	0.0513	0.2000	11191.3207
122.7178	0.0511	0.2000	15818.3779
79.5639	0.0503	0.2000	6362.8773
67.5460	0.0483	0.2000	4487.8543
116.4337	0.0497	0.2000	14199.6135
111.9842	0.0506	0.2000	13080.2551
87.5689	0.0498	0.2000	7804.2330
85.3963	0.0488	0.2000	7406.3333
87.0105	0.0514	0.2000	7687.5700
133.9395	0.0499	0.2000	18982.3414
94.4209	0.0499	0.2000	9150.2114
68.1354	0.0503	0.2000	4564.0048
128.3568	0.0512	0.2000	17361.2549
99.4549	0.0492	0.2000	10214.2299
130.3757	0.0496	0.2000	17959.2968
115.4512	0.0484	0.2000	13968.3632
106.5661	0.0495	0.2000	11803.8520
123.6531	0.0506	0.2000	16078.6269
98.8102	0.0512	0.2000	10056.2739
112.0593	0.0491	0.2000	13117.3675
100.9722	0.0491	0.2000	10545.6424
86.5581	0.0502	0.2000	7611.4276
100.6380	0.0497	0.2000	10465.8596
88.8972	0.0506	0.2000	8050.8715
139.5584	0.0505	0.2000	20644.5341
103.0400	0.0499	0.2000	10995.6334
80.9517	0.0481	0.2000	6615.5653
115.7061	0.0500	0.2000	14011.1079
100.5737	0.0498	0.2000	10451.6879
85.2777	0.0495	0.2000	7379.4707
115.8631	0.0509	0.2000	14038.8812
89.0832	0.0501	0.2000	8090.1549
86.2032	0.0506	0.2000	7542.7757
80.2651	0.0497	0.2000	6486.5755
68.1455	0.0499	0.2000	4567.4553
94.1579	0.0505	0.2000	9091.4785
102.6800	0.0499	0.2000	10915.6037
93.8875	0.0498	0.2000	9042.0120
115.6473	0.0506	0.2000	13988.0164
106.5403	0.0499	0.2000	11792.8710
92.0996	0.0496	0.2000	8684.1388
120.1332	0.0521	0.2000	15119.6089
57.3655	0.0480	0.2000	3148.2743
104.2324	0.0492	0.2000	11271.6875
90.8191	0.0502	0.2000	8426.4645
100.5861	0.0510	0.2000	10442.2351
83.7055	0.0482	0.2000	7102.3402
95.7536	0.0502	0.2000	9421.7852
89.2858	0.0501	0.2000	8129.2929
93.5686	0.0512	0.2000	8965.8301
102.1194	0.0497	0.2000	10792.5534
83.3967	0.0478	0.2000	7050.1097
101.8762	0.0506	0.2000	10729.1123
100.4138	0.0492	0.2000	10422.1874
96.3392	0.0490	0.2000	9554.0882
101.4926	0.0506	0.2000	10644.6982
79.2332	0.0508	0.2000	6303.5029
126.8783	0.0520	0.2000	16937.5159
128.2972	0.0493	0.2000	17376.0257
105.0869	0.0509	0.2000	11447.6605
89.0616	0.0504	0.2000	8083.5339
88.5679	0.0504	0.2000	7988.9769
112.1954	0.0504	0.2000	13133.4229
122.6700	0.0482	0.2000	15850.6685
91.6542	0.0508	0.2000	8586.2729
82.0421	0.0492	0.2000	6799.8177
116.6948	0.0495	0.2000	14268.6262
54.5929	0.0508	0.2000	2816.5130
83.1513	0.0521	0.2000	6977.3234
108.0495	0.0486	0.2000	12160.8615
76.7562	0.0487	0.2000	5902.3671
96.9870	0.0492	0.2000	9688.5213
100.9715	0.0496	0.2000	10540.1334
81.8502	0.0501	0.2000	6759.6937
108.7659	0.0489	0.2000	12326.9827
